Back to Contents,Data 1: Crude Oil Exports by Destination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sourcekey,MCREXUS1,MCREX_NUS-NAR_1,MCREX_NUS-NAS_1,MCREX_NUS-NBF_1,MCREX_NUS-NBO_1,MCREX_NUS-NBE_1,MCREX_NUS-NBR_1,MCREX_NUS-NIO_1,MCREX_NUS-NBU_1,MCREX_NUS-NCM_1,MCREXCA1,MCREX_NUS-NCI_1,MCREXCH1,M_EPC0_EEX_NUS-NCO_MBBL,MCREX_NUS-NCS_1,MCREX_NUS-NHR_1,MCREX_NUS-NUC_1,MCREX_NUS-NDA_1,MCREX_NUS-NDO_1,MCREX_NUS-NDR_1,MCREX_NUS-NFI_1,MCREX_NUS-NFR_1,MCREX_NUS-NGG_1,MCREX_NUS-NGM_1,MCREX_NUS-NGI_1,MCREX_NUS-NGR_1,MCREX_NUS-NGT_1,MCREXHK1,MCREX_NUS-NIN_1,MCREX_NUS-NID_1,MCREX_NUS-NEI_1,MCREX_NUS-NIS_1,MCREX_NUS-NIT_1,MCREX_NUS-NJM_1,MCREXJA1,MCREXKS1,M_EPC0_EEX_NUS-NLI_MBBL,MCREX_NUS-NLH_1,MCREX_NUS-NMY_1,MCREX_NUS-NMT_1,MCREX_NUS-NRM_1,MCREX_NUS-NMB_1,MCREXMX1,MCREX_NUS-NNL_1,MCREX_NUS-NNA_1,MCREX_NUS-NNZ_1,MCREX_NUS-NNU_1,MCREX_NUS-NNI_1,MCREX_NUS-NNO_1,MCREX_NUS-NPM_1,MCREX_NUS-NPE_1,MCREX_NUS-NRP_1,MCREX_NUS-NPL_1,MCREX_NUS-NPO_1,MCREXRQ1,MCREX_NUS-NRS_1,MCREX_NUS-NST_1,MCREX_NUS-NSN_1,M_EPC0_EEX_NUS-NSF_MBBL,MCREX_NUS-NSP_1,MCREX_NUS-NSW_1,MCREX_NUS-NSZ_1,MCREXTW1,MCREX_NUS-NTH_1,MCREX_NUS-NTO_1,MCREX_NUS-NTD_1,MCREX_NUS-NTU_1,MCREX_NUS-NUR_1,MCREX_NUS-NTC_1,MCREX_NUS-NUK_1,MCREX_NUS-NUY_1,MCREXVE1,MCREX_NUS-NVM_1,MCREXVQ1
15/10/1990,3233.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/11/1990,4124.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/12/1990,5013.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/01/1991,1565.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/02/1991,4267.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/03/1991,4233.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/04/1991,4857.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/05/1991,5114.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/06/1991,2352.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/07/1991,4302.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/08/1991,1700.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/09/1991,3273.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/10/1991,2839.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/11/1991,3773.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/12/1991,4109.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/01/1992,3653.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/02/1992,647.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/03/1992,3263.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/04/1992,693.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/05/1992,3272.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/06/1992,3213.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/07/1992,1651.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/08/1992,4108.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/09/1992,2028.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/10/1992,3292.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/11/1992,3325.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/12/1992,3329.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/01/1993,3984.00,,,,,,,,,,184.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3800.00
15/02/1993,4646.00,,,,,,,,,,41.00,,,,,,,,,,,,,,,,,,,,,,,,,400.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4205.00
15/03/1993,4301.00,,,,,,,,,,46.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4255.00
15/04/1993,2189.00,,,,,,,,,,89.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100.00
15/05/1993,3479.00,,,,,,,,,,34.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445.00
15/06/1993,4493.00,,,,,,,,,,46.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4447.00
15/07/1993,1936.00,,,,,,,,,,249.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1687.00
15/08/1993,1712.00,,,,,,,,,,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1707.00
15/09/1993,3204.00,,,,,,,,,,38.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3166.00
15/10/1993,1929.00,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1928.00
15/11/1993,2016.00,,,,,,,,,,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.00
15/12/1993,1944.00,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00,,,,,,,,,,,,,,,,,,,1941.00
15/01/1994,3401.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3401.00
15/02/1994,3244.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.00,,,,,,,,,,,,,,,,,,,7.00,,,,,,,,,,,,,,,,,,,3079.00
15/03/1994,1256.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00,,,,,,,,,,,,,,,,,,,1253.00
15/04/1994,3585.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3585.00
15/05/1994,3647.00,,,,,,,,,,383.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,,,,,,,,,,,,,,,,,3261.00
15/06/1994,3218.00,,,,,,,,,,444.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2774.00
15/07/1994,2607.00,,,,,,,,,,197.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2410.00
15/08/1994,2232.00,,,,,,,,,,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2230.00
15/09/1994,1833.00,,,,,,,,,,134.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1699.00
15/10/1994,4285.00,,,,,,,,,,865.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3420.00
15/11/1994,3048.00,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3047.00
15/12/1994,3664.00,,,,,,,,,,441.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3223.00
15/01/1995,3493.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3493.00
15/02/1995,2653.00,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2652.00
15/03/1995,2099.00,,,,,,,,,,37.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2062.00
15/04/1995,4662.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4662.00
15/05/1995,2256.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2256.00
15/06/1995,3028.00,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3028.00
15/07/1995,3184.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3184.00
15/08/1995,1905.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1905.00
15/09/1995,2234.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2234.00
15/10/1995,1543.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1543.00
15/11/1995,3530.00,,,,,,,,,,204.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3326.00
15/12/1995,3922.00,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3922.00
15/01/1996,2752.00,,,,,,,,,,237.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2515.00
15/02/1996,2674.00,,,,,,,,,,151.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2523.00
15/03/1996,2918.00,,,,,,,,,,300.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2618.00
15/04/1996,4448.00,,,,,,,,,,428.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4020.00
15/05/1996,1138.00,,,,,,,,,,189.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949.00
15/06/1996,3889.00,,,,,,,,,,438.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3451.00
15/07/1996,4314.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1302.00,,,,,,,,,,,,,,,,,,,,6.00,,,,,,,,,,,,,,,,,,,3006.00
15/08/1996,1378.00,,,,,,,,,,22.00,,,,,,,,,,,,,,,,,,,,,,,,,689.00,,,,,,,201.00,,,,,,,,,,,,,,,,,,,,14.00,,,,,,,,,,,452.00
15/09/1996,4410.00,,,,,,,,,,1522.00,,,,,,,,,,,,,,,,,27.00,,,,,,,800.00,698.00,,,,,,,66.00,,,,,,,,,,,,,,,,,,,,1297.00,,,,,,,,,,,
15/10/1996,4144.00,,,,,,,,,,760.00,,,,,,,,,,,,,,,,,,,,,,,,,3384.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/11/1996,5161.00,,,,,,,,,,1029.00,,801.00,,,,,,,,,,,,,,,,,,,,,,,2091.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1239.00
15/12/1996,2985.00,,,,,,,,,,862.00,,,,,,,,,,,,,,,,,,,,,,,,,802.00,,,,,,,,,,,,,,,,,,,,,,,,,,,1300.00,,,,,,,,,,20.00,
15/01/1997,4382.00,,,,,,,,,,202.00,,3379.00,,,,,,,,,,,,,,,,,,,,,,,801.00,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/02/1997,6414.00,,,,,,,,,,899.00,,,,,,,,,,,,,,,,,,,,,,,,,2085.00,,,,,,,,,,,,,,,,,,,,,,,,,,,1281.00,,,,,,,,,,,2149.00
15/03/1997,4230.00,,,,,,,,,,1214.00,,,,,,,,,,,,,,,,,,,,,,,,,1602.00,,,,,,,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.00,1386.00
15/04/1997,2772.00,,,,,,,,,,711.00,,,,,,,,,,,,,,,,,,,,,,,,,1601.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.00,421.00
15/05/1997,800.00,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,800.00,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/06/1997,1708.00,,,,,,,,,,911.00,,,,,,,,,,,,,,,,,,,,,,,,,797.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/07/1997,2166.00,,,,,,,,,,65.00,,,,,,,,,,,,,,,,,,,,,,,,1302.00,799.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/08/1997,3419.00,,,,,,,,,,1994.00,,0.00,,,,,,,,,,,,,,,,,,,,,,1424.00,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/09/1997,3665.00,,,,,,,,,,2368.00,,,,,,,,,,,,,,,,,,,,,,,,497.00,800.00,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/10/1997,4717.00,,,,,,,,,,1303.00,,1289.00,,,,,,,,,,,,,,,,,,,,,,,2125.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/11/1997,975.00,,,,,,,,,,173.00,,801.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/12/1997,4060.00,,,,,,,,,,1169.00,,,,,,,,,,,,,,,,,,,,,,,,803.00,800.00,,,,,,,,,,,,,,,,,,,,,,,,,,,1289.00,,,,,,,,,,,
15/01/1998,7146.00,,,,,,,,,,1168.00,,1682.00,,,,,,,,,,,,,,,,,,,,,,1885.00,2407.00,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00,,,,,,,,,,3.00,
15/02/1998,5514.00,,,,,,,,,,2933.00,,1289.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1290.00,,,,,,,,,,2.00,
15/03/1998,3073.00,,,,,,,,,,2270.00,,,,,,,,,,,,,,,,,,,,,,,,,803.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/04/1998,4888.00,,,,,,,,,,2484.00,,,,,,,,,,,,,,,,,,,,,,,,,2404.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/05/1998,4451.00,,,,,,,,,,1543.00,,804.00,,,,,,,,,,,,,,,,,,,,,,,800.00,,,,,,,,,,,,,,,,,,,,,,,,,,,1304.00,,,,,,,,,,,
15/06/1998,1877.00,,,,,,,,,,1126.00,,751.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/07/1998,3222.00,,,,,,,,,,2456.00,,765.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/08/1998,1585.00,,,,,,,,,,786.00,,,,,,,,,,,,,,,,,,,,,,,,,797.00,,,,,,,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/09/1998,1035.00,,,,,,,,,,1035.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/10/1998,2704.00,,,,,,,,,,1980.00,,,,,,,,,,,,,,,,,,,,,,,,,724.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/11/1998,1814.00,,,,,,,,,,1814.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/12/1998,2793.00,,,,,,,,,,1180.00,,805.00,,,,,,,,,,,,,,,,,,,,,,,805.00,,,,,,,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,
15/01/1999,3332.00,,,,,,,,,,841.00,,1290.00,,,,,,,,,,,,,,,,,,,,,,400.00,798.00,,,,,,,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/02/1999,3342.00,,,,,,,,,,1241.00,,,,,,,,,,,,,,,,,,,,,,,,500.00,1602.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/03/1999,2960.00,,,,,,,,,,1671.00,,,,,,,,,,,,,,,,,,,,,,,,500.00,788.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/04/1999,9962.00,,,,,,,,,,6507.00,,,,,,,,,,,,,,,,,,,,,,,,803.00,2099.00,,,,,,,,,,,,,,,,,,,,,,,,,,,553.00,,,,,,,,,,,
15/05/1999,2742.00,,,,,,,,,,639.00,,,,,,,,,,,,,,,,,,,,,,,,500.00,1603.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/06/1999,3679.00,,,,,,,,,,774.00,,,,,,,,,,,,,,,,,,,,,,,,1307.00,1598.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/07/1999,3717.00,,,,,,,,,,308.00,,1304.00,,,,,,,,,,,,,,,0.00,,,,,,,1303.00,800.00,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/08/1999,4102.00,,,,,,,,,,770.00,,,,,,,,,,,,,,,,,,,,,,,,2532.00,800.00,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/09/1999,811.00,,,,,,,,,,804.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.00,,,,,,,,,,,
15/10/1999,1749.00,,,,,,,,,,458.00,,,,,,,,,,,,,,,,,1.00,,,,,,,500.00,789.00,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/11/1999,2505.00,,,,,,,,,,465.00,,756.00,,,,,,,,,,,,,,,,,,,,,,1283.00,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/12/1999,4131.00,,,,,,,,,,749.00,,,,,,,,,,,,,,,,,,,,,,,,800.00,2579.00,,,,,,,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/01/2000,5450.00,,,,,,,,,,1273.00,,,,,,,,,,,,,,,,,,,,,,,,2570.00,1595.00,,,,,,,,,,,,,,,,,,,,,,,,,,,12.00,,,,,,,,,,,
15/02/2000,871.00,,,,,,,,,,64.00,,,,,,,,,,,,,,,,,,,,,,,,,806.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/03/2000,4449.00,,,,,,,,,,1862.00,,,,,,,,,,,,,,,,,,,,,,,,2580.00,,,,,,,,7.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/04/2000,3706.00,,,,,,,,,,314.00,,,,,,,,,,,,,,,,,,,,,,,,1711.00,1682.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/05/2000,1062.00,,,,,,,,,,1062.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/06/2000,282.00,,,,,,,,,,279.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/07/2000,466.00,,,,,,,,,,465.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/08/2000,536.00,,,,,,,,,,527.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/09/2000,688.00,,,,,,,,,,687.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/10/2000,273.00,,,,,,,,,,270.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,
15/11/2000,71.00,,,,,,,,,,69.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/12/2000,498.00,,,,,,,,,,495.00,,,,,,,,,,,,,,,,,1.00,,,,,,,0.00,0.00,,,,,,,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/01/2001,545.00,,,,,,,,,,545.00,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/02/2001,674.00,,,,,,,,,,674.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/03/2001,1147.00,,,,,,,,,,1147.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/04/2001,145.00,,,,,,,,,,145.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/05/2001,1981.00,,,,,,,,,,1981.00,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/06/2001,452.00,,,,,,,,,,452.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/07/2001,334.00,,,,,,,,,,334.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/08/2001,874.00,,,,,,,,,,874.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/09/2001,238.00,,,,,,,,,,238.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/10/2001,351.00,,,,,,,,,,351.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/11/2001,265.00,,,,,,,,,,265.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/12/2001,380.00,,,,,,,,,,380.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/01/2002,339.00,,,,,,,,,,326.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/02/2002,124.00,,,,,,,,,,124.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/03/2002,254.00,,,,,,,,,,254.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/04/2002,228.00,,,,,,,,,,203.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
